servers,workload,cpu,energy,temperature,efficiency
2,40.4,100.0,272.0,47.38,79.05
2,40.23,100.0,272.0,47.29,79.06
2,39.98,100.0,272.0,47.24,79.04
2,39.66,100.0,272.0,47.11,79.04
2,39.3,100.0,272.0,47.04,79.0
2,38.97,100.0,272.0,47.06,78.94
2,38.61,100.0,272.0,46.95,78.92
2,38.26,100.0,272.0,47.05,78.81
2,37.81,100.0,272.0,47.09,78.71
2,37.34,100.0,272.0,47.16,78.59
2,36.8,100.0,272.0,47.0,78.55
2,36.34,100.0,272.0,47.0,78.45
2,35.9,100.0,272.0,47.0,78.36
2,35.47,100.0,272.0,46.94,78.3
2,34.98,100.0,272.0,46.95,78.19
2,34.43,100.0,272.0,46.95,78.06
2,33.98,100.0,272.0,47.07,77.91
2,33.5,100.0,272.0,47.07,77.79
2,33.01,100.0,272.0,47.05,77.68
2,32.57,100.0,272.0,47.24,77.49
2,32.1,100.0,272.0,47.14,77.41
2,31.56,100.0,272.0,47.11,77.28
2,30.92,100.0,272.0,47.19,77.06
2,30.51,100.0,272.0,47.16,76.96
2,29.99,100.0,272.0,47.15,76.81
2,29.47,100.0,272.0,47.14,76.65
2,29.02,100.0,272.0,47.16,76.5
2,28.52,100.0,272.0,47.12,76.35
2,28.04,100.0,272.0,47.13,76.18
2,27.48,100.0,272.0,47.17,75.97
2,26.93,100.0,272.0,47.13,75.79
2,26.41,100.0,272.0,47.09,75.6
2,25.78,100.0,272.0,47.22,75.3
2,25.35,100.0,272.0,47.24,75.11
2,24.85,100.0,272.0,47.1,74.95
2,24.27,100.0,272.0,47.07,74.7
2,23.69,100.0,272.0,47.03,74.45
2,23.18,100.0,272.0,47.01,74.2
2,22.55,100.0,272.0,47.07,73.85
2,22.05,100.0,272.0,47.15,73.54
2,21.53,100.0,272.0,47.26,73.2
2,21.09,100.0,272.0,47.47,72.84
2,20.66,100.0,272.0,47.46,72.58
2,20.08,100.0,272.0,47.54,72.17
2,19.55,99.56,271.9,47.6,71.83
2,19.11,98.8,271.64,47.59,71.62
2,18.66,97.79,271.2,47.54,71.45
2,18.43,97.22,270.69,47.51,71.37
2,18.16,96.18,270.03,47.57,71.29
2,17.6,94.84,269.16,47.56,71.03
2,17.3,93.13,268.04,47.43,71.09
2,16.93,91.84,266.8,47.35,71.01
2,16.6,90.39,265.42,47.46,70.91
2,16.26,89.32,264.0,47.44,70.8
2,16.06,88.4,262.59,47.44,70.8
2,15.85,86.65,261.0,47.52,70.85
2,15.52,85.7,259.43,47.62,70.68
2,15.29,84.2,257.76,47.77,70.65
2,14.99,82.83,256.04,47.75,70.6
2,14.96,81.57,254.28,47.73,70.84
2,14.83,80.46,252.54,47.61,70.99
2,14.72,79.63,250.88,47.52,71.12
2,14.61,78.84,249.29,47.61,71.16
2,14.49,77.65,247.67,47.73,71.22
2,14.39,76.93,246.13,47.7,71.31
2,14.43,76.04,244.62,47.72,71.56
2,14.39,75.45,243.2,47.63,71.72
2,14.28,74.92,241.88,47.65,71.74
2,14.26,74.29,240.61,47.63,71.88
2,14.45,73.96,239.46,47.52,72.27
2,14.59,73.2,238.31,47.47,72.63
2,14.76,73.39,237.38,47.56,72.81
2,15.03,73.52,236.61,47.53,73.15
2,15.35,74.05,236.08,47.53,73.46
2,15.53,74.56,235.75,47.43,73.63
2,15.72,75.35,235.64,47.52,73.69
2,15.96,76.42,235.79,47.44,73.82
2,16.2,77.22,236.09,47.35,73.95
2,16.63,78.22,236.58,47.19,74.25
2,17.01,79.19,237.21,47.13,74.43
2,17.54,80.24,237.98,47.08,74.71
2,17.85,81.96,239.03,47.09,74.68
2,18.13,83.56,240.27,46.97,74.67
2,18.59,84.68,241.59,46.81,74.86
2,18.94,85.95,242.99,46.77,74.9
2,19.42,87.47,244.52,46.88,74.9
2,19.77,89.2,246.21,46.91,74.82
2,20.24,90.84,248.02,46.83,74.85
2,20.68,92.62,249.96,46.76,74.84
2,21.25,94.58,252.04,46.81,74.81
2,21.73,96.03,254.14,46.76,74.82
2,22.2,98.74,256.54,46.64,74.69
2,22.81,100.0,258.86,46.69,74.72
2,23.29,100.0,260.83,46.63,74.9
2,23.9,100.0,262.5,46.59,75.13
2,24.34,100.0,263.93,46.6,75.27
2,24.81,100.0,265.14,46.6,75.42
2,25.34,100.0,266.17,46.55,75.62
2,25.95,100.0,267.04,46.68,75.79
2,26.59,100.0,267.79,46.75,75.97
2,27.11,100.0,268.42,46.9,76.08
2,27.54,100.0,268.96,46.86,76.23
2,28.08,100.0,269.41,46.93,76.38
2,28.56,100.0,269.8,46.92,76.53
2,28.99,100.0,270.13,46.92,76.66
2,29.48,100.0,270.41,46.89,76.81
2,30.02,100.0,270.65,46.9,76.97
2,30.48,100.0,270.85,46.86,77.11
2,30.92,100.0,271.02,47.01,77.17
2,31.46,100.0,271.17,47.01,77.32
2,31.85,100.0,271.29,46.92,77.46
2,32.16,100.0,271.4,46.96,77.52
2,32.45,100.0,271.49,46.96,77.59
2,32.8,100.0,271.57,47.08,77.63
2,33.18,100.0,271.63,47.05,77.73
2,33.5,100.0,271.69,47.08,77.8
2,33.8,100.0,271.73,47.13,77.85
2,34.07,100.0,271.77,47.08,77.93
2,34.31,100.0,271.81,47.1,77.98
2,34.44,100.0,271.84,47.18,77.97
2,34.67,100.0,271.86,47.16,78.03
2,34.9,100.0,271.88,47.17,78.08
2,35.04,100.0,271.9,47.21,78.09
2,35.14,100.0,271.91,47.18,78.13
2,35.27,100.0,271.93,47.3,78.1
2,35.32,100.0,271.94,47.47,78.04
2,35.29,100.0,271.95,47.53,78.01
2,35.28,100.0,271.96,47.44,78.05
2,35.24,100.0,271.96,47.48,78.02
2,35.17,100.0,271.97,47.39,78.04
2,35.1,100.0,271.97,47.29,78.07
2,35.02,100.0,271.98,47.37,78.02
2,34.97,100.0,271.98,47.37,78.01
2,34.87,100.0,271.98,47.3,78.01
2,34.69,100.0,271.99,47.21,78.01
2,34.45,100.0,271.99,47.2,77.96
2,34.38,100.0,271.99,47.14,77.97
2,34.04,100.0,271.99,47.3,77.82
2,33.91,100.0,271.99,47.2,77.84
2,33.69,100.0,271.99,47.27,77.76
2,33.59,100.0,271.99,47.23,77.75
2,33.46,100.0,272.0,47.25,77.71
2,33.31,100.0,272.0,47.23,77.68
2,33.16,100.0,272.0,47.12,77.68
2,32.86,100.0,272.0,46.99,77.67
2,32.74,100.0,272.0,46.97,77.64
2,32.54,100.0,272.0,46.97,77.59
2,32.4,100.0,272.0,46.96,77.56
2,32.2,100.0,272.0,46.91,77.53
2,31.89,100.0,272.0,47.05,77.39
2,31.77,100.0,272.0,47.05,77.36
2,31.42,100.0,272.0,47.05,77.26
2,31.14,100.0,272.0,46.94,77.23
2,30.98,100.0,272.0,46.91,77.2
2,30.68,100.0,272.0,46.84,77.14
2,30.42,100.0,272.0,46.92,77.03
2,30.15,100.0,272.0,46.98,76.93
2,29.95,100.0,272.0,46.9,76.9
2,29.76,100.0,272.0,46.91,76.84
2,29.56,100.0,272.0,46.86,76.8
2,29.48,100.0,272.0,46.77,76.81
2,29.39,100.0,272.0,46.71,76.8
2,29.11,100.0,272.0,46.66,76.74
2,28.95,100.0,272.0,46.72,76.66
2,28.73,100.0,272.0,46.59,76.64
2,28.52,100.0,272.0,46.66,76.55
2,28.34,100.0,272.0,46.78,76.44
2,28.25,100.0,272.0,46.83,76.38
2,28.03,100.0,272.0,46.87,76.29
2,27.85,100.0,272.0,46.81,76.25
2,27.74,100.0,272.0,46.83,76.21
2,27.57,100.0,272.0,46.83,76.15
2,27.54,100.0,272.0,46.84,76.13
2,27.52,100.0,272.0,46.93,76.09
2,27.44,100.0,272.0,46.91,76.06
2,27.36,100.0,272.0,46.9,76.04
2,27.26,100.0,272.0,46.92,76.0
2,27.19,100.0,272.0,46.93,75.97
2,27.12,100.0,272.0,46.86,75.97
2,27.06,100.0,272.0,46.82,75.97
2,27.1,100.0,272.0,46.96,75.92
2,27.01,100.0,272.0,47.13,75.82
2,26.9,100.0,272.0,47.15,75.77
2,26.9,100.0,272.0,47.17,75.75
2,26.86,100.0,272.0,47.31,75.68
2,26.87,100.0,272.0,47.31,75.69
2,26.93,100.0,272.0,47.42,75.66
2,26.87,100.0,272.0,47.41,75.64
2,26.86,100.0,272.0,47.47,75.62
2,26.93,100.0,272.0,47.48,75.64
2,26.99,100.0,272.0,47.48,75.66
2,26.97,100.0,272.0,47.33,75.72
2,27.03,100.0,272.0,47.3,75.75
2,27.15,100.0,272.0,47.28,75.81
2,27.22,100.0,272.0,47.38,75.78
2,27.25,100.0,272.0,47.44,75.77
2,27.29,100.0,272.0,47.41,75.8
2,27.47,100.0,272.0,47.55,75.81
2,27.69,100.0,272.0,47.55,75.88
2,27.93,100.0,272.0,47.45,76.01
2,28.29,100.0,272.0,47.3,76.2
2,28.58,100.0,272.0,47.4,76.25
2,28.79,100.0,272.0,47.35,76.34
2,29.06,100.0,272.0,47.31,76.45
2,29.35,100.0,272.0,47.35,76.52
2,29.56,100.0,272.0,47.5,76.53
2,29.97,100.0,272.0,47.36,76.72
2,30.29,100.0,272.0,47.49,76.75
2,30.68,100.0,272.0,47.6,76.82
2,31.01,100.0,272.0,47.58,76.92
2,31.42,100.0,272.0,47.6,77.03
2,31.84,100.0,272.0,47.64,77.13
2,32.2,100.0,272.0,47.65,77.22
2,32.56,100.0,272.0,47.7,77.29
2,32.99,100.0,272.0,47.58,77.45
2,33.4,100.0,272.0,47.68,77.51
2,33.87,100.0,272.0,47.71,77.61
2,34.3,100.0,272.0,47.64,77.74
2,34.7,100.0,272.0,47.54,77.87
2,35.18,100.0,272.0,47.62,77.95
2,35.63,100.0,272.0,47.62,78.05
2,36.1,100.0,272.0,47.63,78.14
2,36.66,100.0,272.0,47.46,78.33
2,37.15,100.0,272.0,47.51,78.41
2,37.65,100.0,272.0,47.61,78.46
2,37.99,100.0,272.0,47.66,78.5
2,38.31,100.0,272.0,47.68,78.56
2,38.75,100.0,272.0,47.63,78.66
2,39.23,100.0,272.0,47.74,78.7
2,39.77,100.0,272.0,47.64,78.83
2,40.3,100.0,272.0,47.83,78.84
2,40.61,100.0,272.0,47.85,78.88
2,41.01,100.0,272.0,47.98,78.9
2,41.41,100.0,272.0,48.0,78.95
2,41.77,100.0,272.0,47.96,79.03
2,42.19,100.0,272.0,47.95,79.09
2,42.47,100.0,272.0,47.98,79.12
2,42.78,100.0,272.0,47.84,79.23
2,43.04,100.0,272.0,47.8,79.28
2,43.16,100.0,272.0,47.71,79.34
2,43.43,100.0,272.0,47.78,79.35
2,43.7,100.0,272.0,47.82,79.37
2,43.93,100.0,272.0,47.71,79.45
2,44.11,100.0,272.0,47.68,79.49
2,44.29,100.0,272.0,47.82,79.45
2,44.46,100.0,272.0,47.82,79.48
2,44.57,100.0,272.0,47.82,79.49
2,44.63,100.0,272.0,47.71,79.55
2,44.73,100.0,272.0,47.72,79.56
2,44.85,100.0,272.0,47.61,79.62
2,44.92,100.0,272.0,47.41,79.71
2,45.04,100.0,272.0,47.3,79.77
2,45.27,100.0,272.0,47.24,79.83
2,45.35,100.0,272.0,47.19,79.86
2,45.51,100.0,272.0,47.25,79.86
2,45.59,100.0,272.0,47.17,79.9
2,45.62,100.0,272.0,47.02,79.97
2,45.73,100.0,272.0,46.9,80.04
2,45.91,100.0,272.0,46.98,80.02
2,45.89,100.0,272.0,46.89,80.06
2,45.94,100.0,272.0,46.99,80.02
2,46.02,100.0,272.0,46.89,80.07
2,46.01,100.0,272.0,46.97,80.04
2,45.9,100.0,272.0,47.07,79.99
2,45.67,100.0,272.0,46.96,80.0
2,45.67,100.0,272.0,46.85,80.05
2,45.57,100.0,272.0,47.01,79.96
2,45.43,100.0,272.0,47.11,79.9
2,45.41,100.0,272.0,47.12,79.9
2,45.31,100.0,272.0,47.11,79.89
2,45.1,100.0,272.0,47.11,79.86
2,45.05,100.0,272.0,47.11,79.86
2,44.82,100.0,272.0,46.99,79.88
2,44.59,100.0,272.0,47.06,79.82
2,44.41,100.0,272.0,47.05,79.8
2,44.28,100.0,272.0,47.07,79.77
2,44.22,100.0,272.0,47.02,79.78
2,44.11,100.0,272.0,47.0,79.77
2,43.9,100.0,272.0,46.94,79.77
2,43.63,100.0,272.0,47.05,79.69
2,43.45,100.0,272.0,47.02,79.67
2,43.3,100.0,272.0,47.04,79.64
2,43.02,100.0,272.0,47.05,79.59
2,42.7,100.0,272.0,46.99,79.57
2,42.48,100.0,272.0,46.96,79.55
2,42.29,100.0,272.0,46.92,79.54
2,41.98,100.0,272.0,46.83,79.53
2,41.78,100.0,272.0,46.77,79.52
2,41.47,100.0,272.0,46.71,79.5
2,41.29,100.0,272.0,46.76,79.45
2,41.08,100.0,272.0,46.75,79.42
2,40.88,100.0,272.0,46.88,79.34
2,40.74,100.0,272.0,46.87,79.32
2,40.48,100.0,272.0,46.88,79.27
2,40.33,100.0,272.0,46.86,79.25
2,40.17,100.0,272.0,46.84,79.23
2,40.04,100.0,272.0,46.95,79.17
2,39.9,100.0,272.0,46.87,79.18
2,39.77,100.0,272.0,46.84,79.17
2,39.52,100.0,272.0,46.81,79.14
2,39.49,100.0,272.0,46.65,79.2
2,39.39,100.0,272.0,46.65,79.18
2,39.33,100.0,272.0,46.68,79.16
2,39.23,100.0,272.0,46.8,79.09
2,39.19,100.0,272.0,46.7,79.13
2,39.14,100.0,272.0,46.63,79.15
2,39.22,100.0,272.0,46.65,79.15
2,39.36,100.0,272.0,46.68,79.17
2,39.47,100.0,272.0,46.72,79.17
2,39.75,100.0,272.0,46.77,79.19
2,39.87,100.0,272.0,46.82,79.19
2,40.09,100.0,272.0,46.66,79.3
2,40.22,100.0,272.0,46.65,79.33
2,40.4,100.0,272.0,46.78,79.3
2,40.59,100.0,272.0,46.8,79.32
2,40.89,100.0,272.0,46.77,79.39
2,41.26,100.0,272.0,46.77,79.44
2,41.66,100.0,272.0,46.7,79.54
2,41.94,100.0,272.0,46.64,79.61
2,42.25,100.0,272.0,46.64,79.65
2,42.73,100.0,272.0,46.68,79.71
2,43.15,100.0,272.0,46.71,79.76
2,43.6,100.0,272.0,46.79,79.79
2,44.0,100.0,272.0,46.83,79.83
2,44.5,100.0,272.0,46.85,79.89
2,44.99,100.0,272.0,46.97,79.91
2,45.65,100.0,272.0,47.01,79.98
2,46.15,100.0,272.0,47.05,80.03
2,46.73,100.0,272.0,46.98,80.13
2,47.35,100.0,272.0,47.09,80.16
2,48.0,100.0,272.0,47.14,80.21
2,48.68,100.0,272.0,47.16,80.29
2,49.42,100.0,272.0,47.19,80.36
2,50.1,100.0,272.0,47.13,80.46
2,50.66,100.0,272.0,47.16,80.5
2,51.39,100.0,272.0,47.15,80.58
2,52.2,100.0,272.0,47.27,80.62
2,52.91,100.0,272.0,47.25,80.69
2,53.76,100.0,272.0,47.26,80.77
2,54.59,100.0,272.0,47.28,80.84
2,55.43,100.0,272.0,47.3,80.91
2,56.19,100.0,272.0,47.33,80.96
2,57.11,100.0,272.0,47.16,81.11
2,57.95,100.0,272.0,47.13,81.19
2,58.84,100.0,272.0,47.19,81.24
2,59.61,100.0,272.0,47.12,81.33
2,60.41,100.0,272.0,47.05,81.41
2,61.23,100.0,272.0,47.05,81.48
2,62.06,100.0,272.0,47.09,81.52
2,63.03,100.0,272.0,47.19,81.55
2,63.84,100.0,272.0,47.03,81.67
2,64.55,100.0,272.0,46.97,81.74
2,65.35,100.0,272.0,46.98,81.78
2,66.32,100.0,272.0,46.94,81.86
2,67.11,100.0,272.0,46.94,81.91
2,67.92,100.0,272.0,46.98,81.94
2,68.67,100.0,272.0,47.01,81.97
2,69.49,100.0,272.0,47.19,81.95
2,70.31,100.0,272.0,47.26,81.96
2,71.1,100.0,272.0,47.37,81.96
2,71.79,100.0,272.0,47.54,81.92
2,72.6,100.0,272.0,47.57,81.95
2,73.29,100.0,272.0,47.57,81.99
2,74.03,100.0,272.0,47.59,82.02
2,74.79,100.0,272.0,47.51,82.09
2,75.45,100.0,272.0,47.45,82.14
2,76.11,100.0,272.0,47.5,82.16
2,76.76,100.0,272.0,47.67,82.12
2,77.32,100.0,272.0,47.64,82.15
2,77.97,100.0,272.0,47.61,82.2
2,78.37,100.0,272.0,47.51,82.26
2,78.94,100.0,272.0,47.49,82.29
2,79.55,100.0,272.0,47.52,82.3
2,80.05,100.0,272.0,47.4,82.37
2,80.44,100.0,272.0,47.29,82.44
2,80.84,100.0,272.0,47.28,82.46
2,81.22,100.0,272.0,47.33,82.45
2,81.54,100.0,272.0,47.16,82.54
2,81.78,100.0,272.0,47.14,82.56
2,81.79,100.0,272.0,47.05,82.59
2,81.87,100.0,272.0,47.08,82.58
2,81.87,100.0,272.0,47.16,82.55
2,81.86,100.0,272.0,47.11,82.57
2,81.79,100.0,272.0,47.09,82.58
2,81.69,100.0,272.0,47.09,82.57
2,81.43,100.0,272.0,47.05,82.58
2,81.23,100.0,272.0,46.97,82.6
2,80.87,100.0,272.0,47.03,82.57
2,80.48,100.0,272.0,47.06,82.54
2,80.02,100.0,272.0,46.97,82.55
2,79.6,100.0,272.0,46.97,82.54
2,79.03,100.0,272.0,46.95,82.52
2,78.52,100.0,272.0,46.97,82.49
2,78.08,100.0,272.0,47.02,82.45
2,77.44,100.0,272.0,47.02,82.42
2,76.68,100.0,272.0,47.13,82.34
2,76.0,100.0,272.0,47.13,82.31
2,75.2,100.0,272.0,47.22,82.23
2,74.51,100.0,272.0,47.2,82.21
2,73.71,100.0,272.0,47.15,82.19
2,72.88,100.0,272.0,47.07,82.18
2,72.14,100.0,272.0,47.1,82.13
2,71.45,100.0,272.0,47.06,82.11
2,70.7,100.0,272.0,47.01,82.09
2,69.73,100.0,272.0,47.08,82.01
2,68.8,100.0,272.0,47.07,81.96
2,67.95,100.0,272.0,47.1,81.9
2,67.03,100.0,272.0,47.21,81.79
2,66.25,100.0,272.0,47.22,81.74
2,65.31,100.0,272.0,47.19,81.69
2,64.37,100.0,272.0,47.15,81.65
2,63.55,100.0,272.0,47.15,81.6
2,62.8,100.0,272.0,47.19,81.53
2,61.77,100.0,272.0,47.25,81.43
2,60.82,100.0,272.0,47.31,81.34
2,60.01,100.0,272.0,47.3,81.28
2,59.19,100.0,272.0,47.39,81.18
2,58.29,100.0,272.0,47.31,81.14
2,57.54,100.0,272.0,47.33,81.07
2,56.71,100.0,272.0,47.27,81.03
2,55.94,100.0,272.0,47.29,80.96
2,55.1,100.0,272.0,47.18,80.93
2,54.33,100.0,272.0,47.09,80.9
2,53.47,100.0,272.0,47.2,80.77
2,52.58,100.0,272.0,47.16,80.7
2,51.81,100.0,272.0,47.15,80.63
2,50.99,100.0,272.0,47.32,80.47
2,50.2,100.0,272.0,47.33,80.38
2,49.53,100.0,272.0,47.38,80.29
2,48.92,100.0,272.0,47.27,80.27
2,48.32,100.0,272.0,47.26,80.2
2,47.64,100.0,272.0,47.39,80.06
2,46.89,100.0,272.0,47.37,79.98
2,46.21,100.0,272.0,47.41,79.88
2,45.62,100.0,272.0,47.48,79.77
2,45.15,100.0,272.0,47.36,79.77
2,44.57,100.0,272.0,47.37,79.68
2,44.09,100.0,272.0,47.43,79.59
2,43.43,100.0,272.0,47.55,79.45
2,42.97,100.0,272.0,47.54,79.38
2,42.66,100.0,272.0,47.6,79.31
2,42.2,100.0,272.0,47.69,79.21
2,41.7,100.0,272.0,47.69,79.13
2,41.38,100.0,272.0,47.59,79.12
2,40.98,100.0,272.0,47.62,79.04
2,40.72,100.0,272.0,47.64,78.99
2,40.45,100.0,272.0,47.65,78.94
2,40.13,100.0,272.0,47.72,78.86
2,39.93,100.0,272.0,47.8,78.79
2,39.65,100.0,272.0,47.83,78.73
2,39.52,100.0,272.0,47.77,78.73
2,39.38,100.0,272.0,47.72,78.73
2,39.38,100.0,272.0,47.61,78.78
2,39.15,100.0,272.0,47.56,78.76
2,39.11,100.0,272.0,47.58,78.74
2,38.92,100.0,272.0,47.53,78.73
2,38.88,100.0,272.0,47.51,78.73
2,38.79,100.0,272.0,47.6,78.67
2,38.86,100.0,272.0,47.69,78.65
2,38.84,100.0,272.0,47.8,78.6
2,38.68,100.0,272.0,47.75,78.6
2,38.69,100.0,272.0,47.6,78.66
2,38.67,100.0,272.0,47.49,78.7
2,38.67,100.0,272.0,47.5,78.7
2,38.62,100.0,272.0,47.52,78.68
2,38.66,100.0,272.0,47.46,78.71
2,38.74,100.0,272.0,47.46,78.72
2,38.93,100.0,272.0,47.49,78.75
2,39.04,100.0,272.0,47.34,78.83
2,39.16,100.0,272.0,47.51,78.78
2,39.22,100.0,272.0,47.48,78.8
2,39.36,100.0,272.0,47.5,78.82
2,39.37,100.0,272.0,47.72,78.73
2,39.46,100.0,272.0,47.76,78.73
2,39.58,100.0,272.0,47.78,78.74
2,39.58,100.0,272.0,47.88,78.7
2,39.74,100.0,272.0,47.85,78.74
2,39.89,100.0,272.0,47.8,78.79
2,40.0,100.0,272.0,47.87,78.77
2,40.11,100.0,272.0,47.8,78.83
2,40.18,100.0,272.0,47.75,78.85
2,40.33,100.0,272.0,47.79,78.87
2,40.45,100.0,272.0,47.78,78.89
2,40.46,100.0,272.0,47.94,78.82
2,40.6,100.0,272.0,47.94,78.85
2,40.56,100.0,272.0,47.87,78.87
2,40.41,100.0,272.0,47.93,78.82
2,40.54,100.0,272.0,47.98,78.82
2,40.54,100.0,272.0,47.98,78.82
2,40.62,100.0,272.0,47.93,78.85
2,40.49,100.0,272.0,48.04,78.77
2,40.34,100.0,272.0,48.02,78.76
2,40.44,100.0,272.0,48.11,78.72
2,40.32,100.0,272.0,47.92,78.81
2,40.18,100.0,272.0,47.89,78.8
2,40.0,100.0,272.0,47.77,78.82
2,39.77,100.0,272.0,47.85,78.75
2,39.54,100.0,272.0,47.97,78.65
2,39.31,100.0,272.0,48.04,78.57
2,38.99,100.0,272.0,48.03,78.52
2,38.76,100.0,272.0,48.07,78.46
2,38.66,100.0,272.0,48.04,78.46
2,38.5,100.0,272.0,48.04,78.43
2,38.27,100.0,272.0,48.15,78.32
2,38.04,100.0,272.0,48.21,78.24
2,37.68,100.0,272.0,48.27,78.14
2,37.48,100.0,272.0,48.34,78.05
2,37.14,100.0,272.0,48.22,78.06
2,36.94,100.0,272.0,48.24,78.01
2,36.74,100.0,272.0,48.21,77.99
2,36.53,100.0,272.0,48.21,77.95
2,36.29,100.0,272.0,48.34,77.82
2,35.91,100.0,272.0,48.36,77.72
2,35.55,100.0,272.0,48.3,77.69
2,35.11,100.0,272.0,48.35,77.56
2,34.69,100.0,272.0,48.26,77.52
2,34.45,100.0,272.0,48.18,77.51
2,34.08,100.0,272.0,48.07,77.5
2,33.69,100.0,272.0,48.08,77.39
2,33.23,100.0,272.0,48.07,77.29
2,32.79,100.0,272.0,48.15,77.13
2,32.34,100.0,272.0,48.23,76.97
2,31.94,100.0,272.0,48.26,76.84
2,31.46,100.0,272.0,48.17,76.77
2,31.12,100.0,272.0,48.24,76.63
2,30.52,100.0,272.0,48.29,76.43
2,30.01,100.0,272.0,48.36,76.24
2,29.48,100.0,272.0,48.39,76.05
2,29.11,100.0,272.0,48.55,75.84
2,28.63,100.0,272.0,48.53,75.69
2,28.12,100.0,272.0,48.6,75.48
2,27.72,100.0,272.0,48.62,75.32
2,27.16,100.0,272.0,48.63,75.12
2,26.48,100.0,272.0,48.56,74.9
2,25.88,100.0,272.0,48.65,74.61
2,25.41,100.0,272.0,48.67,74.4
2,25.04,100.0,272.0,48.57,74.31
2,24.51,100.0,272.0,48.6,74.05
2,23.93,100.0,272.0,48.56,73.81
2,23.36,100.0,272.0,48.53,73.56
2,22.78,100.0,272.0,48.53,73.25
2,22.35,100.0,272.0,48.48,73.05
2,21.92,100.0,272.0,48.42,72.85
2,21.51,100.0,272.0,48.54,72.55
2,21.09,100.0,272.0,48.46,72.34
2,20.71,100.0,272.0,48.45,72.11
2,20.51,99.98,272.0,48.57,71.91
2,20.25,99.94,271.98,48.5,71.79
2,19.99,100.0,271.99,48.51,71.6
2,19.88,100.0,271.99,48.49,71.54
2,19.71,100.0,271.99,48.47,71.43
2,19.66,100.0,271.99,48.46,71.4
2,19.54,99.16,271.8,48.34,71.5
2,19.49,98.47,271.49,48.29,71.6
2,19.46,98.17,271.15,48.31,71.62
2,19.52,97.88,270.8,48.47,71.61
2,19.52,98.2,270.58,48.56,71.53
2,19.67,98.82,270.53,48.6,71.54
2,19.77,99.06,270.54,48.6,71.58
2,19.97,99.06,270.55,48.47,71.8
2,20.11,99.21,270.59,48.52,71.84
2,20.15,99.77,270.75,48.43,71.85
2,20.39,99.98,270.93,48.5,71.93
2,20.71,100.0,271.09,48.51,72.11
2,20.93,100.0,271.23,48.53,72.24
2,21.31,100.0,271.34,48.61,72.41
2,21.58,100.0,271.44,48.64,72.55
2,21.99,100.0,271.52,48.6,72.81
2,22.12,100.0,271.6,48.71,72.81
2,22.53,100.0,271.66,48.77,72.99
2,22.89,100.0,271.71,48.87,73.11
2,23.4,100.0,271.75,48.86,73.37
2,23.96,100.0,271.79,48.8,73.68
2,24.47,100.0,271.82,48.69,73.99
2,25.12,100.0,271.85,48.64,74.31
2,25.7,100.0,271.87,48.65,74.54
2,26.29,100.0,271.89,48.58,74.82
2,26.99,100.0,271.91,48.52,75.13
2,27.65,100.0,271.92,48.6,75.31
2,28.34,100.0,271.93,48.69,75.5
2,29.1,100.0,271.94,48.81,75.68
2,29.83,100.0,271.95,48.82,75.9
2,30.59,100.0,271.96,48.78,76.15
2,31.26,100.0,271.96,48.75,76.36
2,31.99,100.0,271.97,48.67,76.61
2,32.89,100.0,271.97,48.76,76.78
2,33.69,100.0,271.98,48.68,77.03
2,34.45,100.0,271.98,48.72,77.18
2,35.25,100.0,271.98,48.76,77.33
2,36.19,100.0,271.99,48.91,77.44
2,37.04,100.0,271.99,48.95,77.59
2,37.95,100.0,271.99,49.0,77.74
2,38.79,100.0,271.99,48.91,77.95
2,39.69,100.0,271.99,49.15,77.96
2,40.56,100.0,271.99,49.3,78.01
2,41.38,100.0,271.99,49.3,78.15
2,42.34,100.0,272.0,49.26,78.32
2,43.22,100.0,272.0,49.29,78.43
2,44.08,100.0,272.0,49.32,78.54
2,45.09,100.0,272.0,49.32,78.68
2,46.12,100.0,272.0,49.26,78.85
2,47.07,100.0,272.0,49.29,78.94
2,48.07,100.0,272.0,49.23,79.1
2,48.82,100.0,272.0,49.39,79.09
2,49.53,100.0,272.0,49.44,79.14
2,50.08,100.0,272.0,49.33,79.27
2,50.61,100.0,272.0,49.36,79.31
2,51.16,100.0,272.0,49.2,79.46
2,51.68,100.0,272.0,49.25,79.49
2,52.26,100.0,272.0,49.2,79.57
2,52.74,100.0,272.0,49.18,79.64
2,53.22,100.0,272.0,49.26,79.63
2,53.66,100.0,272.0,49.28,79.66
2,53.93,100.0,272.0,49.4,79.62
2,54.18,100.0,272.0,49.43,79.62
2,54.49,100.0,272.0,49.52,79.59
2,54.66,100.0,272.0,49.56,79.58
2,54.64,100.0,272.0,49.57,79.57
2,54.62,100.0,272.0,49.61,79.55
2,54.68,100.0,272.0,49.58,79.57
2,54.74,100.0,272.0,49.58,79.58
2,54.71,100.0,272.0,49.71,79.5
2,54.65,100.0,272.0,49.56,79.58
2,54.6,100.0,272.0,49.65,79.52
2,54.34,100.0,272.0,49.7,79.47
2,54.15,100.0,272.0,49.78,79.4
2,54.01,100.0,272.0,49.79,79.38
2,53.75,100.0,272.0,49.75,79.38
2,53.54,100.0,272.0,49.77,79.35
2,53.18,100.0,272.0,49.74,79.33
2,52.91,100.0,272.0,49.78,79.28
2,52.6,100.0,272.0,49.84,79.21
2,52.25,100.0,272.0,49.72,79.25
2,51.87,100.0,272.0,49.79,79.17
2,51.52,100.0,272.0,49.92,79.06
